_id,Date,Gender,Race,Age at Booking,Current Age
817,2018-08-06,M,B,24,24
818,2018-08-06,M,B,21,21
819,2018-08-06,M,B,18,18
820,2018-08-06,M,B,18,18
821,2018-08-06,M,B,29,29
822,2018-08-06,M,B,31,31
823,2018-08-06,M,W,36,36
824,2018-08-06,M,B,50,50
825,2018-08-06,M,B,38,38
826,2018-08-06,M,B,33,33
827,2018-08-06,M,B,38,38
828,2018-08-06,M,W,42,42
829,2018-08-06,M,B,68,68
830,2018-08-06,M,W,43,43
831,2018-08-06,M,W,44,44
832,2018-08-06,M,B,25,25
833,2018-08-06,M,B,22,22
834,2018-08-06,M,B,38,38
835,2018-08-06,M,B,18,20
836,2018-08-06,M,W,66,68
837,2018-08-06,M,B,44,45
838,2018-08-06,M,B,25,26
839,2018-08-06,M,W,52,53
840,2018-08-06,M,W,31,32
841,2018-08-06,M,W,40,41
842,2018-08-06,M,W,31,32
843,2018-08-06,M,U,18,19
844,2018-08-06,M,B,49,49
845,2018-08-06,M,B,22,23
846,2018-08-06,M,W,38,39
847,2018-08-06,M,B,31,31
848,2018-08-06,M,B,40,41
849,2018-08-06,M,W,28,29
850,2018-08-06,M,B,53,54
851,2018-08-06,M,B,31,31
852,2018-08-06,M,B,50,51
853,2018-08-06,M,B,26,27
854,2018-08-06,M,B,24,25
855,2018-08-06,M,W,31,32
856,2018-08-06,M,B,39,40
857,2018-08-06,M,B,19,20
858,2018-08-06,M,B,24,25
859,2018-08-06,M,B,26,27
860,2018-08-06,M,B,33,33
861,2018-08-06,M,B,32,33
862,2018-08-06,M,B,23,24
863,2018-08-06,M,B,44,44
864,2018-08-06,M,B,39,39
865,2018-08-06,M,x,28,28
866,2018-08-06,M,W,31,32
867,2018-08-06,M,W,30,31
868,2018-08-06,M,W,29,29
869,2018-08-06,M,W,34,35
870,2018-08-06,M,B,30,30
871,2018-08-06,M,W,45,45
872,2018-08-06,M,B,40,40
873,2018-08-06,M,B,42,42
874,2018-08-06,M,H,43,43
875,2018-08-06,M,B,29,29
876,2018-08-06,M,W,35,35
877,2018-08-06,M,B,42,42
878,2018-08-06,M,B,40,40
879,2018-08-06,M,B,49,49
880,2018-08-06,M,W,35,35
881,2018-08-06,M,W,48,48
882,2018-08-06,M,B,21,22
883,2018-08-06,M,B,30,30
884,2018-08-06,M,W,26,26
885,2018-08-06,M,B,28,28
886,2018-08-06,M,H,31,31
887,2018-08-06,M,B,23,23
888,2018-08-06,M,B,20,20
889,2018-08-06,M,W,36,37
890,2018-08-06,M,B,22,22
891,2018-08-06,M,B,24,24
892,2018-08-06,M,B,33,34
893,2018-08-06,M,W,32,32
894,2018-08-06,M,W,41,41
895,2018-08-06,M,B,28,29
896,2018-08-06,M,B,39,39
897,2018-08-06,M,B,24,24
898,2018-08-06,M,H,19,19
899,2018-08-06,M,B,35,35
900,2018-08-06,M,W,21,21
901,2018-08-06,M,B,21,21
902,2018-08-06,M,B,22,22
903,2018-08-06,M,W,41,41
904,2018-08-06,M,B,48,48
905,2018-08-06,M,B,38,38
906,2018-08-06,M,W,34,34
907,2018-08-06,M,W,36,36
908,2018-08-06,M,B,34,34
909,2018-08-06,M,W,33,33
910,2018-08-06,M,W,28,28
911,2018-08-06,M,W,56,56
912,2018-08-06,M,B,26,26
913,2018-08-06,M,W,36,36
914,2018-08-06,M,W,33,33
915,2018-08-06,M,B,46,46
916,2018-08-06,M,H,28,28
917,2018-08-06,M,B,62,62
918,2018-08-06,M,B,53,53
919,2018-08-06,M,B,44,44
920,2018-08-06,M,W,40,40
921,2018-08-06,M,W,32,32
922,2018-08-06,M,B,41,41
923,2018-08-06,M,W,37,37
924,2018-08-06,M,W,35,35
925,2018-08-06,M,B,32,32
926,2018-08-06,M,W,28,28
927,2018-08-06,M,B,42,42
928,2018-08-06,M,B,48,48
929,2018-08-06,M,B,42,42
930,2018-08-06,M,B,35,35
931,2018-08-06,M,B,39,40
932,2018-08-06,M,B,26,26
933,2018-08-06,M,B,34,34
934,2018-08-06,M,B,23,23
935,2018-08-06,M,B,25,25
936,2018-08-06,M,W,32,32
937,2018-08-06,M,B,30,31
938,2018-08-06,M,B,33,34
939,2018-08-06,M,B,24,25
940,2018-08-06,M,A,44,45
941,2018-08-06,M,B,36,37
942,2018-08-06,M,B,30,32
943,2018-08-06,M,B,23,24
944,2018-08-06,M,B,28,29
945,2018-08-06,M,B,41,42
946,2018-08-06,M,B,28,29
947,2018-08-06,M,B,31,32
948,2018-08-06,M,W,32,33
949,2018-08-06,M,B,22,23
950,2018-08-06,M,B,38,39
951,2018-08-06,M,B,47,48
952,2018-08-06,M,B,22,23
953,2018-08-06,M,W,50,51
954,2018-08-06,M,W,21,22
955,2018-08-06,M,B,26,27
956,2018-08-06,M,B,28,29
957,2018-08-06,M,B,40,41
958,2018-08-06,M,B,24,25
959,2018-08-06,M,B,40,40
960,2018-08-06,M,B,35,36
961,2018-08-06,M,B,27,27
962,2018-08-06,M,B,28,28
963,2018-08-06,M,B,29,30
964,2018-08-06,M,B,22,22
965,2018-08-06,M,B,30,31
966,2018-08-06,M,B,28,29
967,2018-08-06,M,B,26,27
968,2018-08-06,M,B,29,29
969,2018-08-06,M,B,59,59
970,2018-08-06,M,B,20,20
971,2018-08-06,M,B,21,21
972,2018-08-06,M,B,24,24
973,2018-08-06,M,B,26,26
974,2018-08-06,M,B,42,42
975,2018-08-06,M,B,25,25
976,2018-08-06,M,B,23,23
977,2018-08-06,M,B,44,44
978,2018-08-06,M,B,29,29
979,2018-08-06,M,B,27,27
980,2018-08-06,M,B,28,28
981,2018-08-06,M,B,24,25
982,2018-08-06,M,B,48,48
983,2018-08-06,M,B,44,45
984,2018-08-06,M,B,38,38
985,2018-08-06,M,W,30,30
986,2018-08-06,M,B,25,26
987,2018-08-06,M,B,31,31
988,2018-08-06,M,W,39,40
989,2018-08-06,M,B,33,33
990,2018-08-06,M,B,24,25
991,2018-08-06,M,B,28,28
992,2018-08-06,M,B,19,19
993,2018-08-06,M,B,20,20
994,2018-08-06,M,B,38,38
995,2018-08-06,M,B,40,41
996,2018-08-06,M,B,28,28
997,2018-08-06,M,B,34,34
998,2018-08-06,M,B,27,27
999,2018-08-06,M,B,35,35
1000,2018-08-06,M,B,23,23
1001,2018-08-06,M,W,43,43
1002,2018-08-06,M,W,52,52
1003,2018-08-06,M,B,26,26
1004,2018-08-06,M,B,34,35
1005,2018-08-06,M,W,38,38
1006,2018-08-06,M,W,26,26
1007,2018-08-06,M,B,28,29
1008,2018-08-06,M,B,35,35
1009,2018-08-06,M,B,25,25
1010,2018-08-06,M,W,24,24
1011,2018-08-06,M,W,37,37
1012,2018-08-06,M,W,41,41
1013,2018-08-06,M,W,34,34
1014,2018-08-06,M,W,19,20
1015,2018-08-06,M,B,48,48
1016,2018-08-06,M,B,39,39
1017,2018-08-06,M,B,36,36
1018,2018-08-06,M,W,36,36
1019,2018-08-06,M,B,25,25
1020,2018-08-06,M,B,37,37
1021,2018-08-06,M,B,21,21
1022,2018-08-06,M,W,29,29
1023,2018-08-06,M,B,20,20
1024,2018-08-06,M,B,20,20
1025,2018-08-06,M,W,27,27
1026,2018-08-06,M,B,27,27
1027,2018-08-06,M,B,21,21
1028,2018-08-06,M,W,36,36
1029,2018-08-06,M,B,41,41
1030,2018-08-06,M,W,30,30
1031,2018-08-06,M,B,19,19
1032,2018-08-06,M,B,36,36
1033,2018-08-06,M,B,19,19
1034,2018-08-06,M,W,57,57
1035,2018-08-06,M,B,44,44
1036,2018-08-06,M,W,45,45
1037,2018-08-06,M,B,25,25
1038,2018-08-06,M,B,39,39
1039,2018-08-06,M,B,45,45
1040,2018-08-06,M,B,29,29
1041,2018-08-06,M,W,37,42
1042,2018-08-06,M,B,35,38
1043,2018-08-06,M,B,32,34
1044,2018-08-06,M,B,45,47
1045,2018-08-06,M,W,38,40
1046,2018-08-06,M,B,26,28
1047,2018-08-06,M,W,38,40
1048,2018-08-06,M,W,30,31
1049,2018-08-06,M,B,27,28
1050,2018-08-06,M,B,21,22
1051,2018-08-06,M,B,25,26
1052,2018-08-06,M,B,19,20
1053,2018-08-06,M,B,42,43
1054,2018-08-06,M,B,36,37
1055,2018-08-06,M,B,19,20
1056,2018-08-06,M,B,25,26
1057,2018-08-06,M,B,30,31
1058,2018-08-06,M,W,27,28
1059,2018-08-06,M,B,31,32
1060,2018-08-06,M,B,21,21
1061,2018-08-06,M,W,48,48
1062,2018-08-06,M,B,26,26
1063,2018-08-06,M,B,24,24
1064,2018-08-06,M,W,31,31
1065,2018-08-06,M,B,28,29
1066,2018-08-06,M,B,32,32
1067,2018-08-06,M,B,32,32
1068,2018-08-06,M,B,28,29
1069,2018-08-06,M,B,34,35
1070,2018-08-06,M,B,18,19
1071,2018-08-06,M,W,56,56
1072,2018-08-06,M,B,26,26
1073,2018-08-06,M,W,33,34
1074,2018-08-06,M,W,29,30
1075,2018-08-06,M,B,32,32
1076,2018-08-06,M,W,26,26
1077,2018-08-06,M,W,26,27
1078,2018-08-06,M,W,26,27
1079,2018-08-06,M,B,22,23
1080,2018-08-06,M,W,50,50
1081,2018-08-06,M,B,39,39
1082,2018-08-06,M,B,48,48
1083,2018-08-06,M,W,49,49
1084,2018-08-06,M,H,46,47
1085,2018-08-06,M,W,22,22
1086,2018-08-06,M,W,34,34
1087,2018-08-06,M,B,30,30
1088,2018-08-06,M,W,33,33
1089,2018-08-06,M,B,28,28
1090,2018-08-06,M,B,28,29
1091,2018-08-06,M,B,29,29
1092,2018-08-06,M,B,23,23
1093,2018-08-06,M,B,30,30
1094,2018-08-06,M,B,43,43
1095,2018-08-06,M,B,31,31
1096,2018-08-06,M,W,34,34
1097,2018-08-06,M,B,27,27
1098,2018-08-06,M,B,55,55
1099,2018-08-06,M,B,19,19
1100,2018-08-06,M,B,33,33
1101,2018-08-06,M,B,36,37
1102,2018-08-06,M,B,51,51
1103,2018-08-06,M,W,36,36
1104,2018-08-06,M,W,52,52
1105,2018-08-06,M,B,22,22
1106,2018-08-06,M,W,34,34
1107,2018-08-06,M,W,31,31
1108,2018-08-06,M,B,28,28
1109,2018-08-06,M,B,32,32
1110,2018-08-06,M,W,31,31
1111,2018-08-06,M,B,43,43
1112,2018-08-06,M,B,39,39
1113,2018-08-06,M,B,26,26
1114,2018-08-06,M,B,20,20
1115,2018-08-06,M,W,56,56
1116,2018-08-06,M,B,28,28
1117,2018-08-06,M,W,31,31
1118,2018-08-06,M,B,53,53
1119,2018-08-06,M,W,26,26
1120,2018-08-06,M,B,19,19
1121,2018-08-06,M,W,27,28
1122,2018-08-06,M,B,54,54
1123,2018-08-06,M,B,43,43
1124,2018-08-06,M,B,26,27
1125,2018-08-06,M,B,32,32
1126,2018-08-06,M,W,35,35
1127,2018-08-06,M,B,34,34
1128,2018-08-06,M,W,36,36
1129,2018-08-06,M,B,38,38
1130,2018-08-06,M,W,41,41
1131,2018-08-06,M,W,33,33
1132,2018-08-06,M,B,30,30
1133,2018-08-06,M,W,60,60
1134,2018-08-06,M,W,35,35
1135,2018-08-06,M,H,40,40
1136,2018-08-06,M,B,24,24
1137,2018-08-06,M,B,30,30
1138,2018-08-06,M,W,22,22
1139,2018-08-06,M,B,20,20
1140,2018-08-06,M,B,40,40
1141,2018-08-06,M,B,30,30
1142,2018-08-06,M,W,39,39
1143,2018-08-06,M,W,35,35
1144,2018-08-06,M,B,64,64
1145,2018-08-06,M,B,44,46
1146,2018-08-06,M,B,48,50
1147,2018-08-06,M,W,19,21
1148,2018-08-06,M,B,19,21
1149,2018-08-06,M,B,32,33
1150,2018-08-06,M,B,28,29
1151,2018-08-06,M,B,27,28
1152,2018-08-06,M,B,46,47
1153,2018-08-06,M,W,37,38
1154,2018-08-06,M,B,19,20
1155,2018-08-06,M,B,39,40
1156,2018-08-06,M,W,34,35
1157,2018-08-06,M,W,37,38
1158,2018-08-06,M,B,28,29
1159,2018-08-06,M,B,29,30
1160,2018-08-06,M,W,33,34
1161,2018-08-06,M,B,24,25
1162,2018-08-06,M,B,31,32
1163,2018-08-06,M,H,40,41
1164,2018-08-06,M,B,22,23
1165,2018-08-06,M,B,27,27
1166,2018-08-06,M,B,53,54
1167,2018-08-06,M,B,25,26
1168,2018-08-06,M,H,39,40
1169,2018-08-06,M,B,29,30
1170,2018-08-06,M,B,18,18
1171,2018-08-06,M,B,22,22
1172,2018-08-06,M,B,55,55
1173,2018-08-06,M,B,53,54
1174,2018-08-06,M,B,57,57
1175,2018-08-06,M,B,21,22
1176,2018-08-06,M,W,34,35
1177,2018-08-06,M,B,37,38
1178,2018-08-06,M,B,29,30
1179,2018-08-06,M,B,26,27
1180,2018-08-06,M,W,27,27
1181,2018-08-06,M,B,20,20
1182,2018-08-06,M,A,40,40
1183,2018-08-06,M,B,20,20
1184,2018-08-06,M,B,19,19
1185,2018-08-06,M,B,26,27
1186,2018-08-06,M,B,31,31
1187,2018-08-06,M,B,44,44
1188,2018-08-06,M,B,29,29
1189,2018-08-06,M,W,35,35
1190,2018-08-06,M,W,37,38
1191,2018-08-06,M,B,48,48
1192,2018-08-06,M,W,26,27
1193,2018-08-06,M,B,29,30
1194,2018-08-06,M,B,28,28
1195,2018-08-06,M,B,45,45
1196,2018-08-06,M,W,29,29
1197,2018-08-06,M,B,20,20
1198,2018-08-06,M,B,50,50
1199,2018-08-06,M,B,32,32
1200,2018-08-06,M,B,49,49
1201,2018-08-06,M,B,33,34
1202,2018-08-06,M,B,27,27
1203,2018-08-06,M,B,26,26
1204,2018-08-06,M,B,26,26
1205,2018-08-06,M,B,26,26
1206,2018-08-06,M,B,29,29
1207,2018-08-06,M,B,29,29
1208,2018-08-06,M,W,36,37
1209,2018-08-06,M,B,28,28
1210,2018-08-06,M,B,54,55
1211,2018-08-06,M,W,52,52
1212,2018-08-06,M,B,29,29
1213,2018-08-06,M,B,38,38
1214,2018-08-06,M,B,32,33
1215,2018-08-06,M,B,25,26
1216,2018-08-06,M,B,36,36
1217,2018-08-06,M,B,21,21
1218,2018-08-06,M,B,27,27
1219,2018-08-06,M,H,29,29
1220,2018-08-06,M,B,19,19
1221,2018-08-06,M,B,20,20
1222,2018-08-06,M,B,57,57
1223,2018-08-06,M,B,39,40
1224,2018-08-06,M,B,39,39
1225,2018-08-06,M,B,26,27
1226,2018-08-06,M,B,38,38
1227,2018-08-06,M,B,32,32
1228,2018-08-06,M,B,49,49
1229,2018-08-06,M,U,51,51
1230,2018-08-06,M,B,51,51
1231,2018-08-06,M,B,27,27
1232,2018-08-06,M,B,35,35
1233,2018-08-06,M,W,42,42
1234,2018-08-06,M,W,29,29
1235,2018-08-06,M,B,31,31
1236,2018-08-06,M,W,40,41
1237,2018-08-06,M,B,25,25
1238,2018-08-06,M,W,26,26
1239,2018-08-06,M,B,43,43
1240,2018-08-06,M,B,24,24
1241,2018-08-06,M,W,33,33
1242,2018-08-06,M,W,32,32
1243,2018-08-06,M,W,26,26
1244,2018-08-06,M,W,35,35
1245,2018-08-06,M,W,27,27
1246,2018-08-06,M,W,21,21
1247,2018-08-06,M,W,19,19
1248,2018-08-06,M,B,25,26
1249,2018-08-06,M,B,31,32
1250,2018-08-06,M,B,24,25
1251,2018-08-06,M,W,25,25
1252,2018-08-06,M,W,26,26
1253,2018-08-06,M,W,36,36
1254,2018-08-06,M,W,32,32
1255,2018-08-06,M,W,33,33
1256,2018-08-06,M,W,47,47
1257,2018-08-06,M,H,30,30
1258,2018-08-06,M,W,56,56
1259,2018-08-06,M,W,50,51
1260,2018-08-06,M,W,30,30
1261,2018-08-06,M,W,32,32
1262,2018-08-06,M,W,24,24
1263,2018-08-06,M,W,29,29
1264,2018-08-06,M,W,47,47
1265,2018-08-06,M,W,38,38
1266,2018-08-06,M,W,22,22
1267,2018-08-06,M,B,62,62
1268,2018-08-06,M,W,54,54
1269,2018-08-06,M,W,51,51
1270,2018-08-06,M,W,28,28
1271,2018-08-06,M,W,33,33
1272,2018-08-06,M,B,21,21
1273,2018-08-06,M,W,30,30
1274,2018-08-06,M,B,26,26
1275,2018-08-06,M,W,48,48
1276,2018-08-06,M,B,38,38
1277,2018-08-06,M,W,32,32
1278,2018-08-06,M,B,55,55
1279,2018-08-06,M,B,42,42
1280,2018-08-06,M,W,33,33
1281,2018-08-06,M,B,29,29
1282,2018-08-06,M,B,23,23
1283,2018-08-06,M,W,52,52
1284,2018-08-06,M,W,29,29
1285,2018-08-06,M,W,29,29
1286,2018-08-06,M,W,28,28
1287,2018-08-06,M,B,41,41
1288,2018-08-06,M,W,25,25
1289,2018-08-06,M,B,39,39
1290,2018-08-06,M,W,31,31
1291,2018-08-06,M,W,43,43
1292,2018-08-06,M,W,39,39
1293,2018-08-06,M,B,55,55
1294,2018-08-06,M,B,58,58
1295,2018-08-06,M,B,58,58
1296,2018-08-06,M,W,25,25
1297,2018-08-06,M,B,65,65
1298,2018-08-06,M,W,33,33
1299,2018-08-06,M,B,30,30
1300,2018-08-06,M,B,35,35
1301,2018-08-06,M,W,49,49
1302,2018-08-06,M,B,26,26
1303,2018-08-06,M,W,21,21
1304,2018-08-06,M,W,55,55
1305,2018-08-06,M,B,61,61
1306,2018-08-06,M,B,33,33
1307,2018-08-06,M,W,51,51
1308,2018-08-06,M,W,35,35
1309,2018-08-06,M,W,45,45
1310,2018-08-06,M,H,25,25
1311,2018-08-06,M,W,32,32
1312,2018-08-06,M,B,40,40
1313,2018-08-06,M,B,31,33
1314,2018-08-06,M,W,25,26
1315,2018-08-06,M,B,51,53
1316,2018-08-06,M,B,19,21
1317,2018-08-06,M,B,26,27
1318,2018-08-06,M,W,39,40
1319,2018-08-06,M,W,47,49
1320,2018-08-06,M,B,18,20
1321,2018-08-06,M,B,31,32
1322,2018-08-06,M,W,55,56
1323,2018-08-06,M,B,21,23
1324,2018-08-06,M,W,36,37
1325,2018-08-06,M,B,29,30
1326,2018-08-06,M,W,41,42
1327,2018-08-06,M,B,25,25
1328,2018-08-06,M,B,23,23
1329,2018-08-06,M,W,34,35
1330,2018-08-06,M,W,50,51
1331,2018-08-06,M,B,28,29
1332,2018-08-06,M,W,28,29
1333,2018-08-06,M,B,44,45
1334,2018-08-06,M,B,32,33
1335,2018-08-06,M,W,60,60
1336,2018-08-06,M,B,31,32
1337,2018-08-06,M,B,34,34
1338,2018-08-06,M,B,57,58
1339,2018-08-06,M,W,42,43
1340,2018-08-06,M,W,29,29
1341,2018-08-06,M,W,35,36
1342,2018-08-06,M,B,25,25
1343,2018-08-06,M,B,22,22
1344,2018-08-06,M,W,40,40
1345,2018-08-06,M,W,43,43
1346,2018-08-06,M,B,44,45
1347,2018-08-06,M,B,76,76
1348,2018-08-06,M,B,23,23
1349,2018-08-06,M,B,42,42
1350,2018-08-06,M,W,25,26
1351,2018-08-06,M,W,28,28
1352,2018-08-06,M,B,53,54
1353,2018-08-06,M,B,44,45
1354,2018-08-06,M,W,31,32
1355,2018-08-06,M,B,22,22
1356,2018-08-06,M,W,32,32
1357,2018-08-06,M,B,49,49
1358,2018-08-06,M,W,20,20
1359,2018-08-06,M,H,22,22
1360,2018-08-06,M,H,20,20
1361,2018-08-06,M,W,40,40
1362,2018-08-06,M,B,42,42
1363,2018-08-06,M,B,54,54
1364,2018-08-06,M,B,20,20
1365,2018-08-06,M,W,38,38
1366,2018-08-06,M,W,24,24
1367,2018-08-06,M,B,59,59
1368,2018-08-06,M,B,48,48
1369,2018-08-06,M,B,36,36
1370,2018-08-06,M,B,32,33
1371,2018-08-06,M,B,20,20
1372,2018-08-06,M,B,24,24
1373,2018-08-06,M,W,27,28
1374,2018-08-06,M,W,39,39
1375,2018-08-06,M,W,38,39
1376,2018-08-06,M,W,30,31
1377,2018-08-06,M,W,46,46
1378,2018-08-06,M,W,28,28
1379,2018-08-06,M,B,42,42
1380,2018-08-06,M,W,41,41
1381,2018-08-06,M,W,32,32
1382,2018-08-06,M,W,41,41
1383,2018-08-06,M,W,43,43
1384,2018-08-06,M,U,36,36
1385,2018-08-06,M,W,29,30
1386,2018-08-06,M,W,42,42
1387,2018-08-06,M,W,43,43
1388,2018-08-06,M,W,42,42
1389,2018-08-06,M,W,43,43
1390,2018-08-06,M,W,35,35
1391,2018-08-06,F,W,29,31
1392,2018-08-06,F,W,52,53
1393,2018-08-06,F,B,24,25
1394,2018-08-06,F,W,57,57
1395,2018-08-06,F,W,48,48
1396,2018-08-06,F,W,27,28
1397,2018-08-06,F,B,25,25
1398,2018-08-06,F,W,24,25
1399,2018-08-06,F,W,31,31
1400,2018-08-06,F,W,31,31
1401,2018-08-06,F,B,23,24
1402,2018-08-06,F,W,29,29
1403,2018-08-06,F,B,19,19
1404,2018-08-06,F,B,29,29
1405,2018-08-06,F,W,28,28
1406,2018-08-06,F,W,56,56
1407,2018-08-06,F,B,23,23
1408,2018-08-06,F,W,29,29
1409,2018-08-06,F,B,53,53
1410,2018-08-06,F,B,19,20
1411,2018-08-06,F,W,23,24
1412,2018-08-06,F,B,23,23
1413,2018-08-06,F,B,26,26
1414,2018-08-06,F,W,33,33
1415,2018-08-06,F,W,32,32
1416,2018-08-06,F,B,41,41
1417,2018-08-06,F,B,32,32
1418,2018-08-06,F,B,19,19
1419,2018-08-06,F,B,27,27
1420,2018-08-06,F,W,50,50
1421,2018-08-06,F,B,24,24
1422,2018-08-06,F,B,53,53
1423,2018-08-06,F,B,23,23
1424,2018-08-06,F,B,26,26
1425,2018-08-06,F,B,29,29
1426,2018-08-06,F,B,25,25
1427,2018-08-06,F,W,36,36
1428,2018-08-06,F,W,26,26
1429,2018-08-06,F,W,36,36
1430,2018-08-06,F,W,31,31
1431,2018-08-06,F,W,34,34
1432,2018-08-06,F,W,35,35
1433,2018-08-06,F,W,29,29
1434,2018-08-06,F,W,30,30
1435,2018-08-06,F,W,21,21
1436,2018-08-06,F,B,41,41
1437,2018-08-06,F,B,18,18
1438,2018-08-06,F,W,25,25
1439,2018-08-06,F,W,31,31
1440,2018-08-06,F,B,26,26
1441,2018-08-06,F,W,63,63
1442,2018-08-06,F,B,29,29
1443,2018-08-06,F,x,26,26
1444,2018-08-06,F,B,23,23
1445,2018-08-06,F,B,42,42
1446,2018-08-06,F,W,39,39
1447,2018-08-06,F,W,34,34
1448,2018-08-06,F,W,27,27
1449,2018-08-06,F,B,51,51
1450,2018-08-06,F,W,37,37
1451,2018-08-06,F,B,37,38
1452,2018-08-06,F,W,30,30
1453,2018-08-06,F,B,29,29
1454,2018-08-06,F,W,28,28
1455,2018-08-06,F,W,26,26
1456,2018-08-06,F,B,20,20
1457,2018-08-06,F,W,29,29
1458,2018-08-06,F,B,23,23
1459,2018-08-06,F,W,28,28
1460,2018-08-06,F,B,30,30
1461,2018-08-06,F,W,38,38
1462,2018-08-06,F,B,24,24
1463,2018-08-06,F,W,43,43
1464,2018-08-06,F,B,33,33
1465,2018-08-06,F,W,32,32
1466,2018-08-06,F,B,32,32
1467,2018-08-06,F,B,34,34
1468,2018-08-06,F,W,34,34
1469,2018-08-06,F,W,33,33
1470,2018-08-06,F,B,48,48
1471,2018-08-06,F,W,21,21
1472,2018-08-06,F,W,29,29
1473,2018-08-06,F,W,27,27
1474,2018-08-06,F,B,22,27
1475,2018-08-06,F,B,27,28
1476,2018-08-06,F,W,56,57
1477,2018-08-06,F,W,25,26
1478,2018-08-06,F,W,28,29
1479,2018-08-06,F,W,32,32
1480,2018-08-06,F,W,33,34
1481,2018-08-06,F,W,38,39
1482,2018-08-06,F,W,42,43
1483,2018-08-06,F,W,29,30
1484,2018-08-06,F,W,27,27
1485,2018-08-06,F,B,33,34
1486,2018-08-06,F,B,26,26
1487,2018-08-06,F,B,21,22
1488,2018-08-06,F,B,27,27
1489,2018-08-06,F,W,32,32
1490,2018-08-06,F,W,40,41
1491,2018-08-06,F,W,30,30
1492,2018-08-06,F,W,34,35
1493,2018-08-06,F,B,30,30
1494,2018-08-06,F,W,34,34
1495,2018-08-06,F,H,19,19
1496,2018-08-06,F,W,37,37
1497,2018-08-06,F,W,35,35
1498,2018-08-06,F,B,29,30
1499,2018-08-06,F,W,34,34
1500,2018-08-06,F,B,36,37
1501,2018-08-06,F,W,23,23
1502,2018-08-06,F,W,38,39
1503,2018-08-06,F,W,41,41
1504,2018-08-06,F,B,21,22
1505,2018-08-06,F,B,23,23
1506,2018-08-06,F,W,48,48
1507,2018-08-06,F,W,34,34
1508,2018-08-06,F,W,30,30
1509,2018-08-06,F,B,49,49
1510,2018-08-06,F,B,46,46
1511,2018-08-06,F,W,48,48
1512,2018-08-06,F,W,41,41
1513,2018-08-06,F,W,36,36
1514,2018-08-06,F,H,23,23
1515,2018-08-06,F,W,29,29
1516,2018-08-06,F,W,44,44
1517,2018-08-06,F,B,39,39
1518,2018-08-06,F,W,32,32
1519,2018-08-06,F,B,55,55
1520,2018-08-06,F,W,38,38
1521,2018-08-06,F,W,45,45
1522,2018-08-06,F,B,35,35
1523,2018-08-06,F,W,31,31
1524,2018-08-06,F,W,33,33
1525,2018-08-06,F,B,38,38
1526,2018-08-06,F,W,40,40
1527,2018-08-06,F,W,42,42
1528,2018-08-06,F,W,35,35
1529,2018-08-06,F,B,37,37
1530,2018-08-06,F,W,22,22
1531,2018-08-06,F,B,32,32
1532,2018-08-06,F,W,41,41
1533,2018-08-06,F,B,30,30
1534,2018-08-06,F,B,54,54
1535,2018-08-06,F,B,43,43
1536,2018-08-06,F,B,24,25
1537,2018-08-06,F,W,53,53
1538,2018-08-06,F,W,28,28
1539,2018-08-06,F,W,42,42
1540,2018-08-06,F,W,34,34
1541,2018-08-06,F,W,40,40
1542,2018-08-06,F,B,33,33
1543,2018-08-06,F,W,35,35
1544,2018-08-06,F,B,25,25
1545,2018-08-06,F,W,29,29
1546,2018-08-06,F,B,27,27
1547,2018-08-06,F,W,59,59
1548,2018-08-06,F,W,25,25
1549,2018-08-06,F,B,28,28
1550,2018-08-06,F,B,32,32
1551,2018-08-06,F,B,37,40
1552,2018-08-06,F,B,21,23
1553,2018-08-06,F,W,19,20
1554,2018-08-06,F,B,20,22
1555,2018-08-06,F,W,38,39
1556,2018-08-06,F,A,23,24
1557,2018-08-06,F,W,24,25
1558,2018-08-06,F,W,32,33
1559,2018-08-06,F,W,27,28
1560,2018-08-06,F,W,25,26
1561,2018-08-06,F,B,32,33
1562,2018-08-06,F,B,25,26
1563,2018-08-06,F,B,52,52
1564,2018-08-06,F,W,25,26
1565,2018-08-06,F,W,23,24
1566,2018-08-06,F,W,28,29
1567,2018-08-06,F,W,36,37
1568,2018-08-06,F,B,21,22
1569,2018-08-06,F,B,48,48
1570,2018-08-06,F,W,38,39
1571,2018-08-06,F,W,34,35
1572,2018-08-06,F,W,25,26
1573,2018-08-06,F,W,27,28
1574,2018-08-06,F,H,30,30
1575,2018-08-06,F,B,47,48
1576,2018-08-06,F,W,33,33
1577,2018-08-06,F,B,21,22
1578,2018-08-06,F,W,27,27
1579,2018-08-06,F,B,40,40
1580,2018-08-06,F,W,51,51
1581,2018-08-06,F,B,54,54
1582,2018-08-06,F,W,31,31
1583,2018-08-06,F,B,30,31
1584,2018-08-06,F,W,39,39
1585,2018-08-06,F,B,45,45
1586,2018-08-06,F,W,34,35
1587,2018-08-06,F,W,30,30
1588,2018-08-06,F,W,38,38
1589,2018-08-06,F,x,27,27
1590,2018-08-06,F,B,29,29
1591,2018-08-06,F,W,39,39
1592,2018-08-06,F,W,44,44
1593,2018-08-06,F,B,38,39
1594,2018-08-06,F,W,50,50
1595,2018-08-06,F,W,24,24
1596,2018-08-06,F,W,27,27
1597,2018-08-06,F,U,41,41
1598,2018-08-06,F,W,47,47
1599,2018-08-06,F,W,33,33
1600,2018-08-06,F,W,46,46
1601,2018-08-06,F,B,34,34
1602,2018-08-06,F,W,27,27
